schema_version,external_id,question_revision,lesson_id,lesson_code,subtopic_id,subtopic_code,secondary_subtopic_ids,question_type,stem,stem_locale,option_a,option_b,option_c,option_d,option_locale,correct_option,full_explanation,explanation_a,explanation_b,explanation_c,explanation_d,explanation_locale,misconception_a_id,misconception_b_id,misconception_c_id,misconception_d_id,difficulty,difficulty_score_initial,difficulty_model_version,status,source_type,source_ref,author_id,reviewer_id,tags,media_type,media_uri,media_alt_text,media_transcript,media_source_ref,taxonomy_version,question_type_catalogue_version,compatibility_version,distractor_rules_version,content_version
question-import-schema-v0.9.0,GMP-FULL-B042-Q011,1,988143e8-7e0e-46e1-94a0-f87f7a1267f5,L10,5f70451b-f7fb-4f03-85f3-1c5ee59fbc3d,L10-S03,,CLOZE_CONTEXT,"Le support est un réseau en ligne, pas un lieu matériel. Complétez : « Les horaires actualisés sont publiés ___ Internet. »",fr-FR,sur,dans,à,sous,fr-FR,A,"Pour Internet, la combinaison enseignée est « sur Internet ».","Correct : Pour Internet, la combinaison enseignée est « sur Internet ».",Incorrect : La leçon donne la combinaison fixe « sur Internet ».,Incorrect : « à Internet » n’est pas la combinaison enseignée.,"Incorrect : « sous » exprime une relation spatiale inférieure, sans rapport avec le support numérique.",fr-FR,,0538507f-9f74-5108-9a03-d227500544be,0538507f-9f74-5108-9a03-d227500544be,42ef4f6e-88f9-53ba-97d2-4a5a87feb773,MEDIUM,2.1,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 10; printed p. 46; PDF p. 48; Stage1 L10-S03,chatgpt-qb-runner-v1.0,,TAG016,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B042-Q012,1,988143e8-7e0e-46e1-94a0-f87f7a1267f5,L10,5f70451b-f7fb-4f03-85f3-1c5ee59fbc3d,L10-S03,,CLOZE_CONTEXT,"On parle du média de diffusion, et non d’un objet posé sur une surface. Complétez : « J’ai entendu l’interview ___ la radio. »",fr-FR,sur,à,dans,sous,fr-FR,B,La combinaison fixe donnée avec ce média est « à la radio ».,"Incorrect : Pour ce média, la leçon retient « à la radio ».",Correct : La combinaison fixe donnée avec ce média est « à la radio ».,Incorrect : « dans la radio » ferait penser à l’intérieur matériel de l’appareil.,"Incorrect : « sous » décrit une position matérielle inférieure, pas un média de diffusion.",fr-FR,0538507f-9f74-5108-9a03-d227500544be,,0538507f-9f74-5108-9a03-d227500544be,42ef4f6e-88f9-53ba-97d2-4a5a87feb773,MEDIUM,2.1,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 10; printed p. 46; PDF p. 48; Stage1 L10-S03,chatgpt-qb-runner-v1.0,,TAG016,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B042-Q013,1,988143e8-7e0e-46e1-94a0-f87f7a1267f5,L10,9a0d317d-69fe-48cb-a587-46d053de2165,L10-S04,,CLOZE_CONTEXT,"Le plan montre la fenêtre au premier étage et la porte au rez-de-chaussée, exactement sur le même axe vertical. Complétez : « La fenêtre est ___ la porte. »",fr-FR,au-dessous de,dessus,au-dessus de,dehors,fr-FR,C,Le premier étage est plus haut que le rez-de-chaussée ; la fenêtre est donc « au-dessus de » la porte.,Incorrect : Cette option inverse les positions indiquées par les étages.,"Incorrect : Avec le complément « la porte », la forme prépositionnelle complète est nécessaire.",Correct : Le premier étage est plus haut que le rez-de-chaussée ; la fenêtre est donc « au-dessus de » la porte.,"Incorrect : Cette forme exprime l’extérieur, pas une relation verticale.",fr-FR,ce3f76fb-8c2a-5652-9d94-68ed9c9b1570,56a45ed8-2e3c-5126-a25c-e98547106849,,6d173468-fd63-538b-8ac5-39ce6e549762,MEDIUM,2.1,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 10; printed p. 46; PDF p. 48; Stage1 L10-S04,chatgpt-qb-runner-v1.0,,TAG016,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B042-Q014,1,988143e8-7e0e-46e1-94a0-f87f7a1267f5,L10,9a0d317d-69fe-48cb-a587-46d053de2165,L10-S04,,CLOZE_CONTEXT,Aucun complément ne suit le blanc. Le dossier est à l’intérieur du tiroir et l’autre dossier reste à l’extérieur. Complétez : « Le premier dossier est ___ ; le second est dehors. »,fr-FR,dans,dessous,dehors,dedans,fr-FR,D,"Sans complément, la forme adverbiale correspondant à l’intérieur est « dedans », opposée à « dehors ».",Incorrect : « dans » est une préposition qui demanderait ici un complément.,"Incorrect : « dessous » décrit une position verticale basse, pas l’intérieur.",Incorrect : Cette option donnerait la même position aux deux dossiers alors que le contexte les oppose.,"Correct : Sans complément, la forme adverbiale correspondant à l’intérieur est « dedans », opposée à « dehors ».",fr-FR,56a45ed8-2e3c-5126-a25c-e98547106849,6d173468-fd63-538b-8ac5-39ce6e549762,6d173468-fd63-538b-8ac5-39ce6e549762,,MEDIUM,2.1,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 10; printed p. 46; PDF p. 48; Stage1 L10-S04,chatgpt-qb-runner-v1.0,,TAG016,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B042-Q015,1,988143e8-7e0e-46e1-94a0-f87f7a1267f5,L10,7579d8b6-2928-4465-8cbd-6d0b4f7ca84a,L10-S05,,CLOZE_CONTEXT,"Le plan précise que les deux bâtiments partagent la même petite cour, tandis que la gare est à trois kilomètres. Complétez : « La pharmacie est ___ la clinique. »",fr-FR,à côté de,loin de,près,loin,fr-FR,A,La proximité immédiate entre les deux bâtiments est exprimée par « à côté de ».,Correct : La proximité immédiate entre les deux bâtiments est exprimée par « à côté de ».,"Incorrect : La cour commune indique une proximité immédiate, pas une grande distance.","Incorrect : Avec le complément « la clinique », « près » doit être suivi de « de ».",Incorrect : La forme est incomplète devant un complément et le sens contredit le contexte.,fr-FR,,12cd4b7c-55e1-5eb0-a0af-5ac52889baf0,83d38732-3517-5fee-baf6-e39e35e3e10f,83d38732-3517-5fee-baf6-e39e35e3e10f,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 10; printed p. 46; PDF p. 48; Stage1 L10-S05,chatgpt-qb-runner-v1.0,,TAG016,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B042-Q016,1,988143e8-7e0e-46e1-94a0-f87f7a1267f5,L10,7579d8b6-2928-4465-8cbd-6d0b4f7ca84a,L10-S05,,CLOZE_CONTEXT,"L’hôtel est dans le quartier de la gare, à environ cinq minutes à pied, mais il n’est pas dans le bâtiment voisin. Complétez : « L’hôtel est ___ la gare. »",fr-FR,à côté de,près de,loin de,près,fr-FR,B,Le contexte décrit une proximité non immédiate : « près de » est le choix le plus précis.,Incorrect : Le contexte exclut précisément la proximité immédiate d’un bâtiment voisin.,Correct : Le contexte décrit une proximité non immédiate : « près de » est le choix le plus précis.,"Incorrect : Cinq minutes à pied indiquent une proximité, pas une grande distance.","Incorrect : Devant le complément « la gare », la locution doit inclure « de ».",fr-FR,b858ea10-7591-56c2-82da-fff638df3c50,,12cd4b7c-55e1-5eb0-a0af-5ac52889baf0,83d38732-3517-5fee-baf6-e39e35e3e10f,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 10; printed p. 46; PDF p. 48; Stage1 L10-S05,chatgpt-qb-runner-v1.0,,TAG016,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B042-Q017,1,988143e8-7e0e-46e1-94a0-f87f7a1267f5,L10,7f509143-7930-4646-bf90-37ce52cf935d,L10-S01,,CORRECT_SENTENCE,Quelle phrase respecte l’usage du nom de ville ordinaire ?,fr-FR,Le Paris accueille le forum international.,La Paris accueille le forum international.,Paris accueille le forum international.,L’Paris accueille le forum international.,fr-FR,C,Le nom de ville « Paris » s’emploie ici sans article.,Incorrect : Un article est ajouté devant un nom de ville ordinaire.,Incorrect : Le nom de ville est précédé d’un article non attendu.,Correct : Le nom de ville « Paris » s’emploie ici sans article.,Incorrect : Cette élision d’article n’appartient pas à l’usage ciblé.,fr-FR,0657ea3a-7ab6-5ec2-b554-f47fd80b6e73,0657ea3a-7ab6-5ec2-b554-f47fd80b6e73,,0657ea3a-7ab6-5ec2-b554-f47fd80b6e73,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 10; printed p. 44; PDF p. 46; Stage1 L10-S01,chatgpt-qb-runner-v1.0,,TAG016,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B042-Q018,1,988143e8-7e0e-46e1-94a0-f87f7a1267f5,L10,5f70451b-f7fb-4f03-85f3-1c5ee59fbc3d,L10-S03,,CORRECT_SENTENCE,Quelle phrase emploie la préposition attendue avec le support indiqué ?,fr-FR,Les résultats sont disponibles dans Internet.,Les résultats sont disponibles à Internet.,Les résultats sont disponibles sous Internet.,Les résultats sont disponibles sur Internet.,fr-FR,D,La leçon donne l’expression fixe « sur Internet ».,Incorrect : La combinaison enseignée est « sur Internet ».,Incorrect : « à Internet » n’est pas la combinaison fixe donnée.,Incorrect : « sous » exprime une position spatiale et ne convient pas au support numérique.,Correct : La leçon donne l’expression fixe « sur Internet ».,fr-FR,0538507f-9f74-5108-9a03-d227500544be,0538507f-9f74-5108-9a03-d227500544be,42ef4f6e-88f9-53ba-97d2-4a5a87feb773,,MEDIUM,2.1,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 10; printed p. 46; PDF p. 48; Stage1 L10-S03,chatgpt-qb-runner-v1.0,,TAG016,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B042-Q019,1,988143e8-7e0e-46e1-94a0-f87f7a1267f5,L10,9a0d317d-69fe-48cb-a587-46d053de2165,L10-S04,,CORRECT_SENTENCE,Quelle phrase combine correctement une forme prépositionnelle avec complément et une forme adverbiale sans complément ?,fr-FR,Le cadre est au-dessus de la console ; le petit câble passe dessous.,Le cadre est dessus de la console ; le petit câble passe au-dessous de.,"Le cadre est au-dessous de la console ; le petit câble passe dessus, alors que tous deux sont plus hauts que la console.",Le cadre est dehors de la console ; le petit câble passe dedans.,fr-FR,A,"Avec un complément, « au-dessus de » est la forme attendue ; sans complément, « dessous » peut fonctionner comme adverbe.","Correct : Avec un complément, « au-dessus de » est la forme attendue ; sans complément, « dessous » peut fonctionner comme adverbe.",Incorrect : « dessus » n’introduit pas ainsi un complément et « au-dessous de » reste incomplet sans complément.,Incorrect : La première relation verticale contredit l’indication que le cadre est plus haut.,Incorrect : « dehors/dedans » expriment intérieur/extérieur et ne remplacent pas les relations verticales.,fr-FR,,56a45ed8-2e3c-5126-a25c-e98547106849,ce3f76fb-8c2a-5652-9d94-68ed9c9b1570,6d173468-fd63-538b-8ac5-39ce6e549762,HARD,2.85,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 10; printed p. 46; PDF p. 48; Stage1 L10-S04,chatgpt-qb-runner-v1.0,,TAG016,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
question-import-schema-v0.9.0,GMP-FULL-B042-Q020,1,988143e8-7e0e-46e1-94a0-f87f7a1267f5,L10,7f509143-7930-4646-bf90-37ce52cf935d,L10-S01,,INCORRECT_SENTENCE,Trois phrases traitent correctement un nom de ville ordinaire. Laquelle est incorrecte ?,fr-FR,Paris se trouve au centre de l’itinéraire.,Le Paris se trouve au centre de l’itinéraire.,Lyon accueille la réunion finale.,Nice reste la dernière étape du voyage.,fr-FR,B,"La phrase incorrecte ajoute « le » devant « Paris », alors que le nom de ville ordinaire s’emploie ici sans article.",Incorrect : Cette phrase respecte l’absence habituelle d’article devant le nom de ville.,"Correct : La phrase incorrecte ajoute « le » devant « Paris », alors que le nom de ville ordinaire s’emploie ici sans article.",Incorrect : Le nom de ville est correctement employé sans article.,Incorrect : Le nom de ville est correctement employé sans article.,fr-FR,0657ea3a-7ab6-5ec2-b554-f47fd80b6e73,,0657ea3a-7ab6-5ec2-b554-f47fd80b6e73,0657ea3a-7ab6-5ec2-b554-f47fd80b6e73,EASY,1.45,initial-difficulty-model-v0.9.0,DRAFT,PROJECT_SYNTHETIC_FROM_RULE,Lesson 10; printed p. 44; PDF p. 46; Stage1 L10-S01,chatgpt-qb-runner-v1.0,,TAG016,NONE,,,,,taxonomy-v0.9.0,question-type-catalogue-v0.9.0,question-type-compatibility-v0.9.0,distractor-rule-set-v0.9.0,stage1-v1.0
